dur,proto,service,sbytes,dbytes
0.245886,111,3,1222,1226
1.657904,111,5,2740,768
0.422008,111,3,960,354
0.850462,111,0,5642,1866
0.34707,111,3,906,1546
0.327298,111,10,1612,268
0.804605,111,10,596,268
1.869366,111,10,994,838
11.354634,115,10,2128,0
0.173632,111,10,552,268
0.383638,111,10,1612,268
1.885606,111,10,1336,456
0.804605,111,10,596,268
0.46249,111,10,1612,268
0.871884,111,0,93854,1924
1.002459,111,10,998,3770
8.00E-06,115,10,1306,0
0.438625,111,3,1182,3504
2.196691,111,9,952,2946
1.002459,111,10,998,3770
1.219747,111,10,1270,52556
0.828169,111,0,122484,2222
0.650439,111,3,812,3850
1.311927,111,10,1206,718
7.00E-06,115,10,78,0
0.782094,111,0,48401,1928
0.650439,111,3,812,3850
0.242754,111,3,796,1202
0.273953,111,10,978,268
1.327198,111,10,1108,832
0.650439,111,3,812,3850
0.813755,111,0,9523,1612
2.537878,111,3,1482,268
0.648723,111,10,564,354
0.773527,111,10,3678,268
0.303482,111,10,978,268
5.00E-06,115,10,1098,0
2.00E-06,115,10,168,0
4.862428,111,10,6778,1224752
0.51435,111,10,1426,268
34.546768,115,7,11400,0
1.027073,111,10,1014,730
0.24814,111,3,890,33516
28.833647,111,5,1448,1702
0.222558,111,3,1354,268
1.120424,111,10,1234,712
0.634029,111,10,4194,268
1.10E-05,115,10,168,0
28.833647,111,5,1448,1702
8.00E-06,115,10,1064,0
0.237493,111,3,1082,268
2.196691,111,9,952,2946
0.256488,111,10,540,268
2.00E-06,115,10,1064,0
0.368585,111,3,1464,47744
0.745005,111,10,1108,28562
0.327231,111,3,856,1058
0.985963,111,10,600,354
0.231829,111,10,626,268
0.730376,111,0,4212,1868
0.967371,111,10,1002,2648
0.626917,111,10,564,354
1.266303,111,10,564,354
0.353999,111,10,606,268
0.993396,111,10,1176,53762
0.221905,111,10,1506,268
0.993396,111,10,1176,53762
0.707337,111,10,564,354
5.00E-06,115,10,1064,0
0.670325,111,10,1780,268
0.26558,111,10,17266,354
1.20E-05,115,10,208,0
0.651431,111,10,564,354
0.999796,111,3,1262,3234
0.944454,111,5,590,682
0.709052,111,3,818,566
0.607002,111,10,546,354
1.20E-05,115,10,168,0
0.86744,111,10,1362,736
0.747508,111,3,1014,268
0.403912,111,3,810,3908
0.205962,111,3,862,3674
0.407727,111,10,1612,354
0.749649,111,9,970,4732
0.86744,111,10,1362,736
1.431654,111,5,634,682
1.20E-05,115,10,1064,0
5.00E-06,115,10,168,0
3.00E-06,115,10,168,0
1.10E-05,115,2,1022,0
0.265689,111,10,230,86
0.624797,111,10,564,354
2.00E-06,115,10,1064,0
1.10E-05,115,10,168,0
2.00E-06,115,10,168,0
0.975905,111,10,1142,760
0.283247,111,3,962,980
5.00E-06,115,10,1064,0
0.245666,111,10,1612,268
1.902909,111,10,1038,848
0.676943,111,10,564,354
1.569267,111,5,578,682
1.245663,111,5,1158,1616
0.293361,111,3,888,268
1.115159,111,3,1200,5142
0.208074,111,10,1332,268
0.758114,111,3,800,10934
1.245663,111,5,1158,1616
0.258534,111,3,1540,2392
0.820208,111,10,6830,268
0.220099,111,10,1612,268
0.57847,111,6,364,860
0.365859,111,10,570,268
2.97116,111,0,420953,3704
0.57847,111,6,364,860
0.991992,111,10,564,354
0.060085,115,10,188,89
1.129667,111,5,1194,1652
0.252428,111,10,654,268
0.180398,111,3,926,268
1.129667,111,5,1194,1652
1.555752,111,10,1074,832
0.321049,111,10,558,268
0.209948,111,10,2006,268
5.909392,111,0,46047,2496
2.379641,111,3,68191,784
0.676748,111,10,912,694
1.00E-05,115,10,174,0
0.566942,111,10,504,354
0.223972,111,3,840,7000
0.371129,111,10,1612,268
0.915364,111,10,564,354
2.212525,111,10,994,838
1.083347,111,3,1102,268
1.926592,111,0,20645,1842
0.306463,111,3,1016,268
2.383358,115,10,2524,4634
1.457374,111,3,814,9878
0.302919,111,3,846,2282
0.971487,111,3,2358,1184
5.390308,111,0,983692,6478
0.396134,111,3,840,268
4.421413,111,0,301209,3134
8.846416,111,10,754595,4224
1.30E-05,115,10,1064,0
1.10E-05,115,10,168,0
9.00E-06,115,10,1064,0
1.10E-05,115,7,130,0
0.212538,111,3,832,1966
1.20E-05,115,10,1064,0
0.971542,111,10,564,354
0.185913,111,3,930,268
3.00E-05,115,10,168,0
0.640533,111,10,548,382
0.00881,115,10,1642,106
1.10E-05,115,10,90,0
0.829087,111,10,564,354
0.188929,111,3,1200,1016
1.057142,111,9,1830,194269
1.10E-05,115,10,78,0
0.652186,111,10,564,354
1.057142,111,9,1830,194269
0.58301,111,3,738,354
0.388329,111,10,1204,590
0.252112,111,3,846,1624
2.232156,111,0,25358,1776
0.417416,111,10,738,354
0.571841,111,10,838,268
0.263844,111,3,1008,268
0.478468,111,10,44500,440
5.00E-06,115,10,168,0
1.973973,111,10,524,354
0.373545,111,10,17266,354
0.571841,111,10,838,268
0.772913,111,10,24900,850
0.462777,111,10,546,268
1.046135,111,10,2516,354
1.20E-05,115,10,168,0
4.00E-06,115,10,168,0
0.310209,111,10,546,268
0.658651,111,10,564,354
2.620766,111,5,756,682
0.196232,111,3,1094,268
0.256012,111,3,822,5592
2.272239,111,0,58396,1904
0.409361,111,10,884,354
0.212021,111,10,1228,268
1.038279,111,10,532,354
0.222041,111,10,1332,268
0.121752,115,10,1914,2222
3.229001,111,3,5062,268
0.234271,111,3,878,268
1.20E-05,115,10,76,0
1.038279,111,10,532,354
0.671207,111,3,1146,68403
1.10E-05,115,10,75,0
0.931884,111,10,574,268
0.730407,111,10,1426,354
0.671207,111,3,1146,68403
3.00E-06,115,10,168,0
4.00E-06,115,10,168,0
0.289198,111,10,1588,268
5.00E-06,115,10,168,0
0.727375,111,3,1374,1074
1.10E-05,115,10,1370,0
0.249634,111,3,790,1374
0.787457,111,10,582,268
5.00E-06,115,10,1446,0
1.667506,111,10,468,258
0.932751,111,10,70349,612
0.178393,111,3,1236,268
0.646916,111,10,392,354
1.093913,111,3,580,354
0.189481,111,3,826,268
0.181147,111,10,1010,268
0.858372,111,3,784,1318
0.479857,111,10,1612,354
0.834484,111,10,2008,716
0.735916,111,10,28032,1342
0.254649,111,10,1612,268
1.017934,111,3,1796,217081
7.60E-05,11,10,60,0
0.970992,111,10,1072,762
0.371126,111,10,758,268
0.209949,111,3,888,24010
0.472621,111,10,1526,354
0.882203,111,0,60010,2124
7.00E-06,115,10,168,0
0.218853,111,10,510,268
1.193675,111,5,1174,1658
1.254861,111,10,998,748
0.535851,111,10,1612,354
1.193675,111,5,1174,1658
8.00E-06,115,10,78,0
5.00E-06,115,10,250,0
0.864641,111,6,364,3754
0.511796,111,10,1612,354
1.211912,111,10,3030,728
8.00E-06,115,10,78,0
0.864641,111,6,364,3754
0.358961,111,3,830,2928
1.10E-05,115,10,168,0
0.346074,111,10,5410,268
2.234406,111,10,1074,848
0.372604,111,3,764,268
1.897726,111,9,1654,152516
0.464578,111,3,836,4324
1.20E-05,115,10,168,0
3.00E-06,115,10,78,0
0.93916,111,10,534,354
2.00E-06,115,10,168,0
2.458519,111,0,231703,2876
8.00E-06,115,10,168,0
0.342965,111,10,1612,268
2.370976,111,9,1136,39462
0.460212,111,10,530,268
0.49956,111,10,1612,354
6.737633,111,9,8698,1632226
1.20E-05,115,10,168,0
0.516483,111,3,1092,51979
3.046452,111,10,135340,135366
0.484334,111,10,646,268
0.807697,111,6,364,862
1.768149,111,9,1830,193758
0.999123,111,10,564,354
0.807697,111,6,364,862
1.768149,111,9,1830,193758
0.674237,111,10,674,268
0.221685,111,3,796,268
2.166278,111,3,796,1188
1.10E-05,115,10,104,0
0.858848,111,0,19813,1922
0.562241,111,3,804,3726
1.10E-05,115,10,170,0
1.306472,111,6,364,3754
0.56257,111,6,278,4384
0.186755,111,3,832,3634
1.287698,111,5,576,682
0.56257,111,6,278,4384
1.10E-05,115,10,168,0
1.306472,111,6,364,3754
0.368792,111,6,364,1746
1.287698,111,5,576,682
0.293893,111,10,494,355
0.368792,111,6,364,1746
0.513385,111,10,510,354
2.646951,111,3,1596,143295
1.10E-05,115,10,168,0
1.626013,111,10,564,354
0.369885,111,10,1526,268
0.252194,111,3,858,268
2.674214,111,10,620,354
0.737491,111,10,564,354
1.334184,111,9,1210,58074
2.641758,111,10,994,818
0.2276,111,3,790,6936
0.25734,111,3,846,268
1.137715,111,10,564,354
1.110482,111,10,536,354
0.276506,111,3,828,2928
1.00E-05,115,10,168,0
0.795336,111,10,1184,48340
0.64564,111,10,564,354
1.294338,111,10,534,354
1.493626,111,10,1134,789
0.39426,111,3,818,354
5.00E-06,115,10,1064,0
0.180194,111,10,502,268
0.703574,111,10,1238,268
2.00E-06,115,10,168,0
5.00E-06,115,10,1064,0
0.237826,111,10,1612,268
1.20E-05,115,10,1064,0
1.10E-05,115,10,78,0
1.619121,111,3,3156,407508
7.00E-06,115,10,168,0
2.353488,111,10,1006,4186
0.706826,111,0,988,1312
0.533213,111,3,934,4428
1.686019,111,3,1732,222339
0.314547,111,3,1882,828
0.492687,111,10,1380,1162
0.778065,111,10,2062,268
0.284911,111,10,1076,550
2.809736,111,3,2894,40726
0.828157,111,10,1140,354
0.51646,111,10,754,268
0.446336,111,3,1552,354
0.863333,111,0,8633,1826
0.276862,111,10,1146,4930
6.00E-06,115,10,168,0
7.00E-06,115,10,104,0
1.365428,111,3,1724,19408
0.264058,111,10,1612,268
0.726078,111,0,4979,1744
7.00E-06,115,10,104,0
1.106477,111,5,1186,1644
0.630359,111,3,1582,268
2.967813,111,9,1804,191376
7.00E-06,115,10,104,0
1.106477,111,5,1186,1644
0.979072,111,10,54851,526
0.345233,111,3,818,2928
0.916712,111,5,2030,458
2.00E-06,115,10,104,0
3.00E-06,115,10,1064,0
1.20E-05,115,10,1064,0
1.20E-05,115,10,1064,0
1.722431,111,10,145341,870
2.00E-06,115,10,104,0
4.00E-06,115,10,1064,0
0.66196,111,10,564,354
1.10E-05,115,10,92,0
0.267195,111,3,780,1190
0.52247,111,10,2614,268
0.516788,111,3,1024,51921
0.849645,111,3,796,3414
0.628276,111,10,564,354
0.605963,111,10,28942,850
0.495465,111,10,950,702
1.10E-05,115,10,104,0
2.738692,111,3,170491,4958
0.636247,111,0,6232,1704
0.336956,111,3,1176,1114
6.00E-06,115,10,1064,0
0.84257,111,10,5742,354
0.624365,111,10,564,354
0.862691,111,10,3678,268
1.00E-05,115,10,1064,0
1.10E-05,115,10,168,0
1.544508,111,3,6420,11598
1.20E-05,115,10,1064,0
0.329378,111,10,1978,355
1.973824,111,9,1214,56840
0.189261,111,10,1018,268
8.779028,115,10,2128,0
0.899321,111,6,364,890
2.774108,111,10,748,354
0.499498,111,3,826,10522
0.276193,111,3,806,1330
12.149843,115,10,2128,0
0.899321,111,6,364,890
0.269927,111,10,598,268
0.500814,111,10,29020,764
0.484181,111,3,852,894
0.381482,111,10,758,268
0.614753,111,10,28492,642
0.343319,111,10,504,268
0.43801,111,10,510,354
0.644512,111,10,564,354
0.411584,111,10,2704,268
1.80399,111,3,1018,354
2.70E-05,115,10,168,0
0.322573,111,3,812,1206
1.793519,111,5,756,682
0.225203,111,3,982,268
0.548106,111,3,2004,354
2.38404,111,3,1274,268
0.877536,111,10,546,354
2.015943,111,0,369890,3142
2.920938,111,10,2962,2648
0.259528,111,3,1250,268
2.001605,111,10,1440,98430
1.333226,111,10,564,354
1.10E-05,115,10,168,0
0.335233,111,3,830,1414
0.186173,111,3,6746,1032
5.00E-06,115,10,168,0
0.531271,111,10,566,354
1.78255,111,5,948,682
0.394694,111,10,364,268
0.516849,111,10,566,268
0.795062,111,10,564,354
0.316278,111,3,878,1672
1.700416,111,10,994,708
0.301699,111,3,832,268
2.152104,111,5,1170,1644
0.186369,111,3,1730,268
2.152104,111,5,1170,1644
1.20199,111,3,784,354
0.94891,111,0,48349,1894
0.634709,111,10,564,354
0.310895,111,1,534,1848
4.00E-06,115,10,168,0
0.748439,111,0,30994,1778
0.633378,111,10,564,354
52.193748,111,10,5172,536
0.220272,111,3,834,1296
0.576432,111,6,450,22172
0.793718,111,0,6929,1792
0.977213,111,3,2628,1072
0.871432,111,10,12632,812
0.576432,111,6,450,22172
0.8701,111,9,1056,9846
1.00E-05,115,10,168,0
1.69674,111,10,980,818
52.193748,111,10,5172,536
0.8701,111,9,1056,9846
0.250075,111,3,768,3520
0.626557,111,10,564,354
0.62805,111,10,564,354
2.486839,111,10,2284,1374
2.372167,111,3,2588,268
0.597743,111,6,364,664
0.872966,111,3,786,4244
0.787752,111,10,564,354
0.92231,111,10,984,692
0.597743,111,6,364,664
0.248748,111,3,966,268
1.00E-06,115,10,300,0
0.924967,111,0,63296,2046
1.291302,111,3,2580,218718
0.130663,7,10,152,82
1.2769,111,5,1170,1648
3.800242,111,0,742150,5138
1.00E-05,115,10,78,0
1.2769,111,5,1170,1648
0.130663,7,10,152,82
0.201524,111,10,2528,268
0.717262,111,3,1216,874
0.236962,111,3,896,4826
0.625088,111,10,564,354
2.037476,111,10,3424,3172
0.392857,111,0,2584,712
0.812253,111,0,28020,1904
0.854179,111,10,550,268
0.178507,111,3,796,2272
0.797656,111,9,936,2412
1.351237,111,10,1278,1304
7.00E-06,115,10,168,0
0.243449,111,3,2626,13386
2.0833,111,0,5031,1660
0.62377,111,10,564,354
0.336456,111,10,555,594
4.00E-06,115,10,744,0
0.187385,111,3,912,268
0.548415,111,10,664,268
3.867432,111,0,773890,5336
1.00E-05,115,10,168,0
0.183855,111,3,880,268
1.667195,111,10,1284,1310
0.990026,111,0,72550,1982
0.683551,111,10,564,354
0.353666,111,3,1284,4118
1.2491,111,10,534,268
0.769693,111,0,9816,1870
0.813547,111,3,1338,8978
0.769693,111,0,9816,1870
1.2491,111,10,534,268
1.176028,111,9,1218,69588
0.18749,111,3,836,11726
1.349564,111,9,1060,18614
0.257475,111,3,824,992
0.232336,111,3,826,7352
1.2491,111,10,534,268
0.224732,111,3,820,1136
0.584895,111,6,364,3754
1.349564,111,9,1060,18614
1.2491,111,10,534,268
0.584895,111,6,364,3754
0.234477,111,3,792,4070
1.266535,111,10,24782,3776
0.634001,111,0,1194,1040
1.989346,111,0,31851,1868
0.893065,111,10,534,354
3.00E-06,115,10,168,0
1.565548,111,5,68216,1026
0.277885,111,10,1904,2696
0.81334,111,6,364,3754
40.062668,111,3,21690,4252752
2.990637,111,3,2622,282467
0.675622,111,10,564,354
0.81334,111,6,364,3754
0.725093,111,10,564,354
8.00E-06,115,10,2642,0
0.776762,111,10,1006,268
0.279491,111,10,4712,404
7.916916,111,9,1634,65390
0.627404,111,10,9452,268
7.00E-06,115,10,104,0
7.916916,111,9,1634,65390
0.622625,111,10,564,354
1.017057,111,0,3904,1748
1.389563,111,10,884,910
0.614566,111,3,806,2102
0.303676,111,10,716,468
1.10E-05,115,10,168,0
0.411973,111,10,1612,268
1.080726,111,10,564,354
9.00E-06,115,10,744,0
0.584091,111,10,790,902
1.215031,111,5,1170,1626
0.802275,111,10,912,780
1.215031,111,5,1170,1626
1.588221,111,10,534,268
0.233144,111,10,3028,268
2.811285,111,3,2208,33449
0.229623,111,3,912,29258
0.991633,111,10,912,694
1.20E-05,115,10,1448,0
0.475986,111,8,590,3890
1.20E-05,115,10,104,0
0.712153,111,3,1258,9396
4.00E-06,115,10,1278,0
3.00E-06,115,10,168,0
0.443284,111,3,1238,19818
7.00E-06,115,10,104,0
0.212334,111,3,994,268
0.196816,111,3,1118,1030
0.474989,111,10,1948,258
0.23462,111,10,1142,268
3.111495,111,9,2934,410868
1.037605,111,10,101824,698
0.370252,111,3,2122,32880
1.00E-06,115,10,168,0
0.382132,111,3,1764,354
1.056785,111,10,1100,29816
1.10E-05,115,10,104,0
0.175849,111,3,896,268
0.767259,111,10,564,354
1.00E-06,115,10,168,0
0.271752,111,10,1204,1974
0.403056,111,3,870,29150
3.00E-06,115,10,78,0
0.201501,111,3,878,268
4.874555,111,10,136534,136474
0.226258,111,7,540,10056
1.10E-05,115,10,168,0
1.10E-05,115,10,78,0
0.383193,111,3,1430,268
0.253145,111,3,908,1192
5.663817,111,10,2600,412456
0.788452,111,10,564,354
0.197904,111,3,1380,4142
0.580618,111,3,1020,354
0.23445,111,3,840,1832
1.781724,111,9,970,9696
40.716087,111,9,23988,4750303
0.840355,111,0,31291,1912
0.662747,111,10,564,354
0.166145,111,10,630,268
5.556524,111,10,746,650
0.487702,111,3,1018,268
0.433281,111,3,936,354
0.221611,111,10,694,268
1.00E-05,115,10,304,0
1.123254,111,3,1960,8824
0.182825,111,10,522,268
0.395431,111,3,800,11608
3.760727,111,3,226647,1386
0.282268,111,3,918,21252
6.00E-06,115,10,478,0
4.00E-06,115,10,656,0
2.414134,111,0,314496,3106
0.169287,111,3,16028,268
1.343384,111,10,990,806
0.317344,111,10,1018,268
0.701381,111,10,718,354
7.00E-06,115,10,168,0
0.451675,111,3,878,268
1.451083,111,10,81955,612
0.230552,111,3,880,268
0.532201,111,3,2628,354
2.048502,111,10,1022,4596
0.233836,111,10,1612,268
0.189933,111,10,736,692
2.313827,111,10,1812,764
0.803056,111,10,544,268
1.049418,111,5,1182,1632
1.047845,111,3,878,1750
1.00E-05,115,10,216,0
0.180721,111,10,732,220
6.00E-06,115,10,1064,0
0.82132,111,9,938,3826
0.202507,111,3,6288,1046
1.010805,111,0,41010,1864
0.902825,111,10,564,354
1.246893,111,10,564,354
0.5246,111,3,972,50423
0.623367,111,10,564,354
0.960855,111,0,67095,1902
9.00E-06,115,10,168,0
0.574372,111,0,15335,1812
1.768258,111,10,1494,788
0.960855,111,0,67095,1902
0.595602,111,5,1692,826
0.960677,111,10,564,354
1.049418,111,5,1182,1632
1.139702,111,10,998,720
0.195093,111,10,630,268
0.376241,111,3,754,1296
0.475267,111,10,508,354
2.539303,111,10,3838,33392
1.34939,111,10,806,832
0.528639,111,10,790,816
0.205661,111,10,566,268
0.908133,111,0,60428,2160
0.814055,111,10,912,780
0.811557,111,10,534,268
0.823313,111,10,9500,886
0.222121,111,3,762,1040
1.20E-05,115,10,102,0
0.382292,111,10,1612,268
0.612311,111,10,534,268
1.302803,111,0,17217,1846
0.017935,115,7,108,176
0.542977,111,10,1612,354
0.017935,115,7,108,246
0.436261,111,10,1612,268
1.547115,111,10,564,354
1.508406,111,0,8454,1770
1.20E-05,115,10,168,0
0.50538,111,10,2550,354
1.00E-05,115,10,168,0
2.780483,111,10,136380,136406
0.232539,111,10,17286,354
5.00E-06,115,10,168,0
0.192126,111,3,848,3984
0.244948,111,10,566,268
1.060594,111,0,69959,2184
0.368801,111,3,868,268
2.00E-06,115,10,104,0
0.581284,111,6,364,8656
2.357418,111,10,1512,103288
0.581284,111,6,364,8656
0.275297,111,3,884,1408
0.591705,111,10,364,268
1.00E-06,115,10,168,0
0.781731,111,0,33701,1766
0.95345,111,10,912,694
0.182785,111,10,4738,268
4.00E-06,115,7,114,0
2.00E-06,115,10,98,0
5.203118,111,0,19788,1780
0.207712,111,10,468,268
2.90365,111,10,4590,268
0.290111,111,3,860,29212
1.40E-05,115,10,168,0
4.00E-06,115,7,114,0
0.179945,111,3,802,268
5.203118,111,0,19788,1780
0.898902,111,0,56750,2072
0.752135,111,3,806,10770
5.00E-06,115,10,168,0
0.144347,111,10,364,268
4.00E-06,115,7,114,0
1.00E-06,115,10,104,0
0.806785,111,10,912,780
0.675685,111,10,564,354
0.271065,111,10,726,468
2.227229,111,10,16576,3546
2.847489,111,0,185789,2546
0.223319,111,3,1366,2366
3.303849,111,0,68764,2042
0.891957,111,10,608,268
0.623074,111,3,1120,3482
0.889593,111,9,1152,48212
0.996435,111,3,3126,850
1.20E-05,115,10,168,0
0.36177,111,3,1324,2346
3.516572,111,3,3804,365427
0.879606,111,10,564,354
5.00E-06,115,10,1064,0
0.203437,111,3,754,4212
1.00E-05,115,7,114,0
1.20E-05,115,10,168,0
7.00E-06,115,10,168,0
1.103086,111,10,718,354
1.10E-05,115,10,168,0
2.394093,111,3,1502,268
0.881151,111,10,564,354
1.10E-05,12,10,200,0
19.541933,115,10,2130,0
0.437734,111,3,18294,354
1.318512,111,0,28520,1726
1.249959,111,10,6830,354
1.10E-05,12,10,200,0
0.265862,111,3,674,1546
0.184806,111,10,1644,268
0.483825,111,10,538,268
0.999446,111,3,1260,87122
0.359004,111,3,976,42952
1.10E-05,12,10,200,0
0.664969,111,10,550,268
0.040413,115,10,1322,750
0.483825,111,10,538,268
0.792585,111,10,1158,54478
0.184806,111,3,934,268
1.10E-05,12,10,200,0
0.792585,111,10,1158,54478
0.613545,111,10,574,268
0.744056,111,10,726,354
0.243646,111,3,818,1344
2.07455,111,3,4282,580983
1.10E-05,12,10,200,0
1.384311,111,10,1012,814
0.28726,111,3,852,1252
1.692382,111,5,68214,1026
2.091142,111,0,4731,1854
0.975106,111,9,1300,82566
1.10E-05,12,10,200,0
0.408374,111,6,364,628
1.03356,111,10,1176,716
0.637485,111,10,564,354
0.408374,111,6,364,628
6.00E-06,115,10,78,0
1.10E-05,115,10,176,0
1.10E-05,12,10,200,0
1.23075,111,5,1096,1660
0.800351,111,10,1238,772
0.492733,111,10,1612,354
1.23075,111,5,1096,1660
31.751846,111,10,1316,536
1.10E-05,115,10,168,0
0.433464,111,3,834,1240
0.734727,111,10,2008,738
1.10E-05,12,10,200,0
1.052523,111,0,80192,2104
0.800216,111,10,564,354
31.751846,111,10,1316,536
2.806993,111,3,1142,268
1.815937,111,10,564,354
0.800216,111,10,564,354
0.392127,111,10,610,354
1.10E-05,12,10,200,0
31.751846,111,10,1316,536
0.332418,111,10,1542,268
0.466033,111,10,488,354
1.926692,111,10,1200,25120
4.971189,111,3,1630,22092
1.10E-05,12,10,200,0
0.629249,111,10,564,354
31.751846,111,10,1316,536
4.859286,111,3,12038,5614
6.921684,115,10,712,0
0.197317,111,3,1080,268
1.10E-05,12,10,200,0
0.772276,111,10,808,1218
0.680223,111,10,628,268
1.238971,111,5,1170,1664
6.970409,111,3,832,1692
6.921684,115,10,712,0
1.238971,111,5,1170,1664
1.10E-05,12,10,200,0
1.825387,111,0,4307,1754
1.00E-05,115,10,78,0
0.630146,111,10,564,354
6.921684,115,10,712,0
1.10E-05,115,7,114,0
1.10E-05,12,10,200,0
0.276894,111,3,868,2030
0.264856,111,3,768,1274
1.00E-05,115,10,78,0
6.921684,115,10,712,0
0.63473,111,10,564,354
1.10E-05,12,10,200,0
1.10E-05,115,10,168,0
2.60E-05,115,10,644,0
0.357497,111,3,794,2026
0.942647,111,3,1100,268
1.20E-05,115,10,1002,0
1.00E-05,115,10,78,0
1.10E-05,12,10,200,0
0.435527,111,3,802,11214
4.00E-06,115,10,1284,0
1.50E-05,115,10,168,0
0.147826,111,10,278,182
2.117222,111,10,1696,764
1.10E-05,12,10,200,0
0.807107,111,3,918,24024
1.00E-05,115,10,78,0
0.63008,111,10,564,354
0.451354,111,3,894,22854
59.990246,111,0,6424273,32770
0.402386,111,3,74017,612
1.10E-05,12,10,200,0
0.451354,111,3,894,22854
4.00E-06,115,10,78,0
0.765903,111,10,564,354
0.826447,111,10,564,354
0.452339,111,10,488,354
1.10E-05,12,10,200,0
0.583689,111,10,790,816
2.201211,111,10,91048,698
0.626946,111,10,564,354
0.485623,111,10,738,354
0.958399,111,5,1170,1658
1.00E-05,115,7,114,0
0.958399,111,5,1170,1658
2.598458,111,3,1476,135943
0.898335,111,10,858,354
1.677366,111,9,1392,99164
0.584253,111,10,912,694
1.677366,111,9,1392,99164
1.00E-05,115,7,114,0
3.340597,111,5,1284,1642
2.284455,111,10,167821,1042
0.535157,111,10,790,816
0.589837,111,10,546,354
1.703079,111,10,2224,253652
0.390947,111,10,546,268
0.907371,111,10,668,354
9.946077,111,5,1460,1812
0.925536,111,0,2076,1462
1.591405,111,10,1090,26404
1.10E-05,115,7,114,0
1.591405,111,10,1090,26404
0.60563,111,3,136017,870
0.672549,111,3,898,268
9.946077,111,5,1460,1812
0.183693,111,3,1658,268
0.218848,111,3,908,268
0.714328,111,0,34929,2060
0.678186,111,10,564,354
0.877401,111,0,22443,1798
31.751846,111,10,1316,536
0.646723,111,3,2070,149917
2.129357,111,10,1286,1398
0.183692,111,3,1016,268
0.399391,111,10,868,354
0.239208,111,10,758,268
31.751846,111,10,1316,536
0.183804,111,3,900,268
0.967389,111,10,534,354
0.506793,111,10,2550,354
0.337117,111,3,61987,526
0.295085,111,3,816,1172
31.751846,111,10,1316,536
0.326001,111,10,510,268
1.637911,111,9,950,2616
0.752769,111,10,934,268
1.10E-05,12,10,200,0
0.362987,111,3,816,4342
5.130667,111,0,31081,1916
